1000 int random 1 1000 640 1 1 off 0.195
1000 int random 1 1000 640 1 2 off 0.203
1000 int random 1 1000 640 1 3 off 0.198
1000 int random 1 1000 636 2 1 off 0.222
1000 int random 1 1000 636 2 2 off 0.225
1000 int random 1 1000 636 2 3 off 0.229
1000 int random 1 1000 649 3 1 off 0.232
1000 int random 1 1000 649 3 2 off 0.227
1000 int random 1 1000 649 3 3 off 0.218
1000 int random 1 1000 623 4 1 off 0.230
1000 int random 1 1000 623 4 2 off 0.233
1000 int random 1 1000 623 4 3 off 0.238
1000 int random 1 1000 617 5 1 off 0.228
1000 int random 1 1000 617 5 2 off 0.228
1000 int random 1 1000 617 5 3 off 0.229
1000 int random 1 1000 634 6 1 off 0.246
1000 int random 1 1000 634 6 2 off 0.241
1000 int random 1 1000 634 6 3 off 0.244
1000 int random 1 1000 630 7 1 off 0.247
1000 int random 1 1000 630 7 2 off 0.250
1000 int random 1 1000 630 7 3 off 0.303
1000 int random 1 1000 631 8 1 off 0.237
1000 int random 1 1000 631 8 2 off 0.312
1000 int random 1 1000 631 8 3 off 0.314
1000 int correlated 1 1000 748 1 1 off 0.136
1000 int correlated 1 1000 748 1 2 off 0.133
1000 int correlated 1 1000 748 1 3 off 0.132
1000 int correlated 1 1000 754 2 1 off 0.146
1000 int correlated 1 1000 754 2 2 off 0.146
1000 int correlated 1 1000 754 2 3 off 0.191
1000 int correlated 1 1000 751 3 1 off 0.153
1000 int correlated 1 1000 751 3 2 off 0.148
1000 int correlated 1 1000 751 3 3 off 0.152
1000 int correlated 1 1000 738 4 1 off 0.151
1000 int correlated 1 1000 738 4 2 off 0.142
1000 int correlated 1 1000 738 4 3 off 0.148
1000 int correlated 1 1000 759 5 1 off 0.160
1000 int correlated 1 1000 759 5 2 off 0.159
1000 int correlated 1 1000 759 5 3 off 0.161
1000 int correlated 1 1000 758 6 1 off 0.163
1000 int correlated 1 1000 758 6 2 off 0.165
1000 int correlated 1 1000 758 6 3 off 0.165
1000 int correlated 1 1000 751 7 1 off 0.181
1000 int correlated 1 1000 751 7 2 off 0.178
1000 int correlated 1 1000 751 7 3 off 0.178
1000 int correlated 1 1000 775 8 1 off 0.174
1000 int correlated 1 1000 775 8 2 off 0.177
1000 int correlated 1 1000 775 8 3 off 0.178
1000 int sequential 1 1000 1000 1 1 off 0.138
1000 int sequential 1 1000 1000 1 2 off 0.142
1000 int sequential 1 1000 1000 1 3 off 0.155
1000 int sequential 1 1000 1000 2 1 off 0.147
1000 int sequential 1 1000 1000 2 2 off 0.142
1000 int sequential 1 1000 1000 2 3 off 0.142
1000 int sequential 1 1000 1000 3 1 off 0.144
1000 int sequential 1 1000 1000 3 2 off 0.148
1000 int sequential 1 1000 1000 3 3 off 0.146
1000 int sequential 1 1000 1000 4 1 off 0.147
1000 int sequential 1 1000 1000 4 2 off 0.145
1000 int sequential 1 1000 1000 4 3 off 0.149
1000 int sequential 1 1000 1000 5 1 off 0.153
1000 int sequential 1 1000 1000 5 2 off 0.154
