1000 int random 1 1000 640 1 1 off 0.276
1000 int random 1 1000 640 1 1 on 0.286
1000 int random 1 1000 640 1 2 off 0.287
1000 int random 1 1000 640 1 2 on 0.277
1000 int random 1 1000 640 1 3 off 0.277
1000 int random 1 1000 640 1 3 on 0.283
1000 int random 1 1000 655 2 1 off 0.353
1000 int random 1 1000 655 2 1 on 0.530
1000 int random 1 1000 655 2 2 off 0.336
1000 int random 1 1000 655 2 2 on 0.531
1000 int random 1 1000 655 2 3 off 0.324
1000 int random 1 1000 655 2 3 on 0.547
1000 int random 1 1000 634 3 1 off 0.322
1000 int random 1 1000 634 3 1 on 0.520
1000 int random 1 1000 634 3 2 off 0.323
1000 int random 1 1000 634 3 2 on 0.508
1000 int random 1 1000 634 3 3 off 0.334
1000 int random 1 1000 634 3 3 on 0.509
1000 int random 1 1000 628 4 1 off 0.332
1000 int random 1 1000 628 4 1 on 0.487
1000 int random 1 1000 628 4 2 off 0.322
1000 int random 1 1000 628 4 2 on 0.574
1000 int random 1 1000 628 4 3 off 0.309
1000 int random 1 1000 628 4 3 on 0.531
1000 int random 1 1000 649 5 1 off 0.329
1000 int random 1 1000 649 5 1 on 0.506
1000 int random 1 1000 649 5 2 off 0.346
1000 int random 1 1000 649 5 2 on 0.504
1000 int random 1 1000 649 5 3 off 0.319
1000 int random 1 1000 649 5 3 on 0.529
1000 int random 1 1000 642 6 1 off 0.325
1000 int random 1 1000 642 6 1 on 0.520
1000 int random 1 1000 642 6 2 off 0.323
1000 int random 1 1000 642 6 2 on 0.522
1000 int random 1 1000 642 6 3 off 0.329
1000 int random 1 1000 642 6 3 on 0.539
1000 int random 1 1000 648 7 1 off 0.340
1000 int random 1 1000 648 7 1 on 0.527
1000 int random 1 1000 648 7 2 off 0.340
1000 int random 1 1000 648 7 2 on 0.528
1000 int random 1 1000 648 7 3 off 0.381
1000 int random 1 1000 648 7 3 on 0.542
1000 int random 1 1000 640 8 1 off 0.340
1000 int random 1 1000 640 8 1 on 0.544
1000 int random 1 1000 640 8 2 off 0.341
1000 int random 1 1000 640 8 2 on 0.542
1000 int random 1 1000 640 8 3 off 0.347
1000 int random 1 1000 640 8 3 on 0.528
1000 int correlated 1 1000 753 1 1 off 0.182
1000 int correlated 1 1000 753 1 1 on 0.179
1000 int correlated 1 1000 753 1 2 off 0.202
1000 int correlated 1 1000 753 1 2 on 0.189
1000 int correlated 1 1000 753 1 3 off 0.180
1000 int correlated 1 1000 753 1 3 on 0.188
1000 int correlated 1 1000 763 2 1 off 0.203
1000 int correlated 1 1000 763 2 1 on 0.388
1000 int correlated 1 1000 763 2 2 off 0.215
1000 int correlated 1 1000 763 2 2 on 0.419
1000 int correlated 1 1000 763 2 3 off 0.219
1000 int correlated 1 1000 763 2 3 on 0.418
1000 int correlated 1 1000 753 3 1 off 0.201
1000 int correlated 1 1000 753 3 1 on 0.427
1000 int correlated 1 1000 753 3 2 off 0.226
1000 int correlated 1 1000 753 3 2 on 0.434
1000 int correlated 1 1000 753 3 3 off 0.222
1000 int correlated 1 1000 753 3 3 on 0.413
1000 int correlated 1 1000 740 4 1 off 0.210
1000 int correlated 1 1000 740 4 1 on 0.484
1000 int correlated 1 1000 740 4 2 off 0.208
1000 int correlated 1 1000 740 4 2 on 0.406
1000 int correlated 1 1000 740 4 3 off 0.219
1000 int correlated 1 1000 740 4 3 on 0.450
1000 int correlated 1 1000 748 5 1 off 0.239
1000 int correlated 1 1000 748 5 1 on 0.452
1000 int correlated 1 1000 748 5 2 off 0.223
1000 int correlated 1 1000 748 5 2 on 0.478
1000 int correlated 1 1000 748 5 3 off 0.221
1000 int correlated 1 1000 748 5 3 on 0.438
1000 int correlated 1 1000 743 6 1 off 0.251
1000 int correlated 1 1000 743 6 1 on 0.449
1000 int correlated 1 1000 743 6 2 off 0.236
1000 int correlated 1 1000 743 6 2 on 0.497
1000 int correlated 1 1000 743 6 3 off 0.245
1000 int correlated 1 1000 743 6 3 on 0.441
1000 int correlated 1 1000 741 7 1 off 0.251
1000 int correlated 1 1000 741 7 1 on 0.458
1000 int correlated 1 1000 741 7 2 off 0.269
1000 int correlated 1 1000 741 7 2 on 0.461
1000 int correlated 1 1000 741 7 3 off 0.268
1000 int correlated 1 1000 741 7 3 on 0.462
1000 int correlated 1 1000 750 8 1 off 0.260
1000 int correlated 1 1000 750 8 1 on 0.434
1000 int correlated 1 1000 750 8 2 off 0.260
1000 int correlated 1 1000 750 8 2 on 0.476
1000 int correlated 1 1000 750 8 3 off 0.275
1000 int correlated 1 1000 750 8 3 on 0.455
1000 int sequential 1 1000 1000 1 1 off 0.200
1000 int sequential 1 1000 1000 1 1 on 0.189
1000 int sequential 1 1000 1000 1 2 off 0.197
1000 int sequential 1 1000 1000 1 2 on 0.199
1000 int sequential 1 1000 1000 1 3 off 0.198
1000 int sequential 1 1000 1000 1 3 on 0.190
1000 int sequential 1 1000 1000 2 1 off 0.205
1000 int sequential 1 1000 1000 2 1 on 0.240
1000 int sequential 1 1000 1000 2 2 off 0.215
1000 int sequential 1 1000 1000 2 2 on 0.241
1000 int sequential 1 1000 1000 2 3 off 0.225
1000 int sequential 1 1000 1000 2 3 on 0.239
1000 int sequential 1 1000 1000 3 1 off 0.200
1000 int sequential 1 1000 1000 3 1 on 0.236
1000 int sequential 1 1000 1000 3 2 off 0.238
1000 int sequential 1 1000 1000 3 2 on 0.218
1000 int sequential 1 1000 1000 3 3 off 0.211
1000 int sequential 1 1000 1000 3 3 on 0.221
1000 int sequential 1 1000 1000 4 1 off 0.233
1000 int sequential 1 1000 1000 4 1 on 0.227
1000 int sequential 1 1000 1000 4 2 off 0.203
1000 int sequential 1 1000 1000 4 2 on 0.229
1000 int sequential 1 1000 1000 4 3 off 0.215
1000 int sequential 1 1000 1000 4 3 on 0.229
1000 int sequential 1 1000 1000 5 1 off 0.253
1000 int sequential 1 1000 1000 5 1 on 0.250
1000 int sequential 1 1000 1000 5 2 off 0.241
1000 int sequential 1 1000 1000 5 2 on 0.255
1000 int sequential 1 1000 1000 5 3 off 0.241
1000 int sequential 1 1000 1000 5 3 on 0.252
1000 int sequential 1 1000 1000 6 1 off 0.258
1000 int sequential 1 1000 1000 6 1 on 0.283
1000 int sequential 1 1000 1000 6 2 off 0.235
1000 int sequential 1 1000 1000 6 2 on 0.269
1000 int sequential 1 1000 1000 6 3 off 0.243
