1000 int random 1 1000 646 1 1 off 0.277
1000 int random 1 1000 646 1 2 off 0.277
1000 int random 1 1000 646 1 3 off 0.277
1000 int random 1 1000 644 2 1 off 0.321
1000 int random 1 1000 644 2 2 off 0.304
1000 int random 1 1000 644 2 3 off 0.307
1000 int random 1 1000 647 3 1 off 0.332
1000 int random 1 1000 647 3 2 off 0.317
1000 int random 1 1000 647 3 3 off 0.315
1000 int random 1 1000 639 4 1 off 0.339
1000 int random 1 1000 639 4 2 off 0.299
1000 int random 1 1000 639 4 3 off 0.327
1000 int random 1 1000 641 5 1 off 0.323
1000 int random 1 1000 641 5 2 off 0.317
1000 int random 1 1000 641 5 3 off 0.326
1000 int random 1 1000 636 6 1 off 0.345
1000 int random 1 1000 636 6 2 off 0.333
1000 int random 1 1000 636 6 3 off 0.334
1000 int random 1 1000 650 7 1 off 0.374
1000 int random 1 1000 650 7 2 off 0.358
1000 int random 1 1000 650 7 3 off 0.358
1000 int random 1 1000 624 8 1 off 0.355
1000 int random 1 1000 624 8 2 off 0.338
1000 int random 1 1000 624 8 3 off 0.333
1000 int correlated 1 1000 751 1 1 off 0.195
1000 int correlated 1 1000 751 1 2 off 0.201
1000 int correlated 1 1000 751 1 3 off 0.186
1000 int correlated 1 1000 738 2 1 off 0.212
1000 int correlated 1 1000 738 2 2 off 0.211
1000 int correlated 1 1000 738 2 3 off 0.204
1000 int correlated 1 1000 760 3 1 off 0.217
1000 int correlated 1 1000 760 3 2 off 0.193
1000 int correlated 1 1000 760 3 3 off 0.197
1000 int correlated 1 1000 758 4 1 off 0.276
1000 int correlated 1 1000 758 4 2 off 0.201
1000 int correlated 1 1000 758 4 3 off 0.201
1000 int correlated 1 1000 725 5 1 off 0.226
1000 int correlated 1 1000 725 5 2 off 0.234
1000 int correlated 1 1000 725 5 3 off 0.225
1000 int correlated 1 1000 746 6 1 off 0.245
1000 int correlated 1 1000 746 6 2 off 0.245
1000 int correlated 1 1000 746 6 3 off 0.228
1000 int correlated 1 1000 756 7 1 off 0.251
1000 int correlated 1 1000 756 7 2 off 0.232
1000 int correlated 1 1000 756 7 3 off 0.244
1000 int correlated 1 1000 746 8 1 off 0.241
1000 int correlated 1 1000 746 8 2 off 0.241
1000 int correlated 1 1000 746 8 3 off 0.239
1000 int sequential 1 1000 1000 1 1 off 0.189
1000 int sequential 1 1000 1000 1 2 off 0.187
1000 int sequential 1 1000 1000 1 3 off 0.188
1000 int sequential 1 1000 1000 2 1 off 0.206
1000 int sequential 1 1000 1000 2 2 off 0.203
1000 int sequential 1 1000 1000 2 3 off 0.189
