1000 int random 1 1000 630 1 1 off 0.275
1000 int random 1 1000 630 1 1 on 0.274
1000 int random 1 1000 630 1 2 off 0.276
1000 int random 1 1000 630 1 2 on 0.273
1000 int random 1 1000 630 1 3 off 0.343
1000 int random 1 1000 630 1 3 on 0.276
1000 int random 1 1000 628 2 1 off 0.312
1000 int random 1 1000 628 2 1 on 0.513
1000 int random 1 1000 628 2 2 off 0.363
1000 int random 1 1000 628 2 2 on 0.549
1000 int random 1 1000 628 2 3 off 0.358
1000 int random 1 1000 628 2 3 on 0.557
1000 int random 1 1000 649 3 1 off 0.316
1000 int random 1 1000 649 3 1 on 0.506
1000 int random 1 1000 649 3 2 off 0.308
1000 int random 1 1000 649 3 2 on 0.509
1000 int random 1 1000 649 3 3 off 0.321
1000 int random 1 1000 649 3 3 on 0.507
1000 int random 1 1000 650 4 1 off 0.312
1000 int random 1 1000 650 4 1 on 0.483
1000 int random 1 1000 650 4 2 off 0.316
1000 int random 1 1000 650 4 2 on 0.495
1000 int random 1 1000 650 4 3 off 0.311
1000 int random 1 1000 650 4 3 on 0.490
1000 int random 1 1000 635 5 1 off 0.317
1000 int random 1 1000 635 5 1 on 0.508
1000 int random 1 1000 635 5 2 off 0.329
1000 int random 1 1000 635 5 2 on 0.504
1000 int random 1 1000 635 5 3 off 0.317
1000 int random 1 1000 635 5 3 on 0.513
1000 int random 1 1000 633 6 1 off 0.326
1000 int random 1 1000 633 6 1 on 0.531
1000 int random 1 1000 633 6 2 off 0.326
1000 int random 1 1000 633 6 2 on 0.520
1000 int random 1 1000 633 6 3 off 0.326
1000 int random 1 1000 633 6 3 on 0.530
1000 int random 1 1000 632 7 1 off 0.327
1000 int random 1 1000 632 7 1 on 0.523
1000 int random 1 1000 632 7 2 off 0.331
1000 int random 1 1000 632 7 2 on 0.533
1000 int random 1 1000 632 7 3 off 0.330
1000 int random 1 1000 632 7 3 on 0.527
1000 int random 1 1000 623 8 1 off 0.330
1000 int random 1 1000 623 8 1 on 0.507
1000 int random 1 1000 623 8 2 off 0.332
1000 int random 1 1000 623 8 2 on 0.509
1000 int random 1 1000 623 8 3 off 0.326
1000 int random 1 1000 623 8 3 on 0.523
1000 int correlated 1 1000 736 1 1 off 0.183
1000 int correlated 1 1000 736 1 1 on 0.183
1000 int correlated 1 1000 736 1 2 off 0.186
1000 int correlated 1 1000 736 1 2 on 0.186
1000 int correlated 1 1000 736 1 3 off 0.181
1000 int correlated 1 1000 736 1 3 on 0.186
1000 int correlated 1 1000 755 2 1 off 0.209
1000 int correlated 1 1000 755 2 1 on 0.405
1000 int correlated 1 1000 755 2 2 off 0.209
1000 int correlated 1 1000 755 2 2 on 0.409
1000 int correlated 1 1000 755 2 3 off 0.205
1000 int correlated 1 1000 755 2 3 on 0.516
1000 int correlated 1 1000 754 3 1 off 0.209
1000 int correlated 1 1000 754 3 1 on 0.408
1000 int correlated 1 1000 754 3 2 off 0.233
1000 int correlated 1 1000 754 3 2 on 0.407
1000 int correlated 1 1000 754 3 3 off 0.213
1000 int correlated 1 1000 754 3 3 on 0.394
1000 int correlated 1 1000 751 4 1 off 0.222
1000 int correlated 1 1000 751 4 1 on 0.419
1000 int correlated 1 1000 751 4 2 off 0.213
1000 int correlated 1 1000 751 4 2 on 0.421
1000 int correlated 1 1000 751 4 3 off 0.223
1000 int correlated 1 1000 751 4 3 on 0.416
1000 int correlated 1 1000 748 5 1 off 0.233
1000 int correlated 1 1000 748 5 1 on 0.423
1000 int correlated 1 1000 748 5 2 off 0.221
1000 int correlated 1 1000 748 5 2 on 0.427
1000 int correlated 1 1000 748 5 3 off 0.221
1000 int correlated 1 1000 748 5 3 on 0.426
1000 int correlated 1 1000 751 6 1 off 0.246
1000 int correlated 1 1000 751 6 1 on 0.447
1000 int correlated 1 1000 751 6 2 off 0.254
1000 int correlated 1 1000 751 6 2 on 0.503
1000 int correlated 1 1000 751 6 3 off 0.233
1000 int correlated 1 1000 751 6 3 on 0.427
1000 int correlated 1 1000 735 7 1 off 0.231
1000 int correlated 1 1000 735 7 1 on 0.435
1000 int correlated 1 1000 735 7 2 off 0.227
1000 int correlated 1 1000 735 7 2 on 0.433
1000 int correlated 1 1000 735 7 3 off 0.229
1000 int correlated 1 1000 735 7 3 on 0.438
1000 int correlated 1 1000 755 8 1 off 0.231
1000 int correlated 1 1000 755 8 1 on 0.414
1000 int correlated 1 1000 755 8 2 off 0.216
1000 int correlated 1 1000 755 8 2 on 0.418
1000 int correlated 1 1000 755 8 3 off 0.225
1000 int correlated 1 1000 755 8 3 on 0.415
1000 int sequential 1 1000 1000 1 1 off 0.189
1000 int sequential 1 1000 1000 1 1 on 0.191
1000 int sequential 1 1000 1000 1 2 off 0.196
1000 int sequential 1 1000 1000 1 2 on 0.193
1000 int sequential 1 1000 1000 1 3 off 0.198
1000 int sequential 1 1000 1000 1 3 on 0.189
1000 int sequential 1 1000 1000 2 1 off 0.197
1000 int sequential 1 1000 1000 2 1 on 0.217
1000 int sequential 1 1000 1000 2 2 off 0.190
1000 int sequential 1 1000 1000 2 2 on 0.209
1000 int sequential 1 1000 1000 2 3 off 0.199
1000 int sequential 1 1000 1000 2 3 on 0.211
